No.,Importer Name,Principal ,Brand Name,SAP Code,SAP Description,Product Code,IR Description ,Pack Size,Manufacturer Name,Manufacturer Address,Country of Origin,IR Number,Issued Date ,Valid Date,"IR Status
(Active/Inactive)","Renewal
Plan (Days)",To Start Renewal Timeline,"Application Status
(New/Renewal)",Application Number,Application Date,Approval Status,"Product Status 
(Active/Discon)",List Number,Remark
124,"Multi-Resources Co., Ltd",Abbott,Similac,0208111017,Similac Einstein,IE174287694130033,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2022-NPW/002689,02-Aug-22,02-Aug-25,Active,360,07-Aug-24,,,,Approved,Plant to discon,,
125,"Multi-Resources Co., Ltd",Abbott,Similac,0208121015,Similac Einstein,IE174287694130031,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2022-NPW/002668,02-Aug-22,02-Aug-25,Active,360,07-Aug-24,,,,Approved,Active,,
126,"Multi-Resources Co., Ltd",Abbott,Similac,0208121016,Similac Einstein,IE174287694130031,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2022-NPW/002668,02-Aug-22,02-Aug-25,Active,360,07-Aug-24,,,,Approved,Plant to discon,,
127,"Multi-Resources Co., Ltd",Abbott,Glucerna,0203112005,GLUCERNA Gladiator 400GM,SG174287694130042,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-
NPW/001616",09-Aug-23,09-Aug-26,Active,360,14-Aug-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
128,"Multi-Resources Co., Ltd",Abbott,Glucerna,0203112009,GLUCERNA Gladiator 850GM,SG174287694130042,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-
NPW/001616",09-Aug-23,09-Aug-26,Active,360,14-Aug-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
129,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112013,Ensure Gold Vanilla 400gm,SG174287694130043,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-NPW/
001809",28-Aug-23,28-Aug-26,Active,360,02-Sep-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
130,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112014,Ensure Gold Vanilla 850gm ,SG174287694130043,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-NPW/
001809",28-Aug-23,28-Aug-26,Active,360,02-Sep-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
131,"Multi-Resources Co., Ltd",Abbott,Ensure,0201112008,Ensure Vanilla 400gm (Thai Label),SG174287694130044,Nutritional Supplement for Adults (Vanilla Flavour),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-NPW/
002037",11-Sep-23,11-Sep-26,Active,360,16-Sep-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
132,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112017,Ensure Gold Strawberry 400g,ES174287694130045,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/002582 ,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
133,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112018,Ensure Gold Strawberry 850g,ES174287694130045,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/002582 ,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
134,"Multi-Resources Co., Ltd",Abbott,Similac Total Comfort,0210111001,Similac Total Comfort Stage 2 360g,ES174287694130049,Formulated Supplementary Food for Children (For 1 - 2 Years),360g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/002640 ,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,
135,"Multi-Resources Co., Ltd",Abbott,Similac Total Comfort,0210121001,Similac Total Comfort Stage 1 360g,ES174287694130051,Formulated Supplementary Food for Infant and Young Children (For 0 - 12 Months),360g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/002646,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,
136,"Multi-Resources Co., Ltd",Abbott,Similac Total Comfort,0210131001,Similac Total Comfort Stage 3 820g,ES174287694130052,Formulated Supplementary Food for Children (For 2 Years and Above),820g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/002656,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,
137,"Multi-Resources Co., Ltd",Abbott,Similac Neosure,0208141003,Similac Neosure HMO,ES174287694130053,Formulated Milk Powder (for Premature and Low Birth Weight 0-12 Months),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/002662,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,
138,"Multi-Resources Co., Ltd",Abbott,Prosure,0207112001,Prosure Orange  380gm ,ES174287694130054,Food For Special Medical Purpose (For People with Cancer Induced-Weight Loss) (Orange Flavoured),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/002663,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
139,"Multi-Resources Co., Ltd",Abbott,Nepro,NPI,NPI,IN174287694130059,Food for Special Dietary Use - Food for People with Chronic Kidney Disease (Non-Dialyzed) (Complete Renal Nutrition) (Lower Protein) (Vanilla Toffee Flavor),400g Multilayer Pouch/Plastic Jar,Abbott Healthcare Private Limited,"Plot No. 901-B , GIDC, Jhagadia, Bharuch , Gujarat - 393 110 , India",India,IR-F/2023-NPW/002884,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Discontinue,,
140,"Multi-Resources Co., Ltd",Abbott,Glucerna,0203113010,GLUCERNA Gladiator 52.1GM,SG174287694130058,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),52.1g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002883,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Discontinue,,
141,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201113005,Ensure Gold Vanilla Sachet 60.6gm ,SG174287694130057,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002882 ,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
142,"Multi-Resources Co., Ltd",Abbott,Nepro,NPI,NPI,IN174287694130056,Food for Special Dietary Use - Food for People on Dialysis (Complete Renal Nutrition) (High Protein) (Vanilla Toffee Flavor),400g Multilayer Pouch/Plastic Jar,Abbott Healthcare Private Limited,"Plot No. 901-B , GIDC, Jhagadia, Bharuch , Gujarat - 393 110 , India",India,IR-F/2023-NPW/002880,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Discontinue,,
143,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112015,Ensure Wheat 400gm ,SG174287694130055,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002879 ,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
144,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112016,Ensure Wheat 850gm ,SG174287694130055,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002879 ,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
145,"Multi-Resources Co., Ltd",Abbott,Ensure,NPI,Degram,SG174287694130060,Nutritional Supplement for Adults (Vanilla Flavour),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003084,12-Dec-23,12-Dec-26,Active,360,17-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
146,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112025,Degram,SG174287694130061,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003085,12-Dec-23,12-Dec-26,Active,360,17-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
147,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112026,Degram,SG174287694130061,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003085,12-Dec-23,12-Dec-26,Active,360,17-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
148,"Multi-Resources Co., Ltd",Abbott,Glucerna SR,NPI,Degram,SG174287694130062,Food for Special Dietary Use (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003094 ,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
149,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,Degram,SG174287694130063,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003095 ,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
150,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,Degram,SG174287694130063,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003095 ,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
151,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,Degram,ES174287694130064,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/003096 ,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
152,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,Degram,ES174287694130064,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),800g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/003096 ,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
153,"Multi-Resources Co., Ltd",Abbott,Glucerna,0203112010,Degram,SG174287694130065,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003176,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
154,"Multi-Resources Co., Ltd",Abbott,Glucerna,0203112011,Degram,SG174287694130065,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003176,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
155,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201112021,Ensure Gold Almond (Plant-based Protein) 400gm (1x24Pcs),SG174287694130066,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Almond Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000077,15-Jan-24,15-Jan-27,Active,360,20-Jan-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
156,"Multi-Resources Co., Ltd",Abbott,Similac Mum,0208132002,Similac Mum Eye-Q(IQ) Vanilla Sachet 36.5gm ,SG174287694130067,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Vanilla Flavor),36.5g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000234,22-Jan-24,22-Jan-27,Active,360,27-Jan-26,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
157,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,0201111006,Ensure Gold Vanilla RPB 220ml (1x24Pcs),NL174287694130072,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavour),220ml/HDPE Bottle,Abbott Laboratories B.V,"Rieteweg 21 , 8041 , AJ Zwolle , Netherlands",Netherlands,IR-F/2024-NPW/000486,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Discontinue,,
158,"Multi-Resources Co., Ltd",Abbott,Similac Mum,0208131004,Similac Mum Eye-Q(IQ) Strawberry Yoghurt 400g ,SG174287694130071,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Strawberry Yoghurt Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000454,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
159,"Multi-Resources Co., Ltd",Abbott,Similac Mum,0208131003,Similac Mum Eye-Q(IQ) Vanilla 400g ,SG174287694130070,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000453,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
160,"Multi-Resources Co., Ltd",Abbott,Glucerna SR,0203112005,Glucerna Triple Care 400gm (Thai Label) (1x24Pcs),SG174287694130069,Food for Special Dietary Use (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000452,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
161,"Multi-Resources Co., Ltd",Abbott,Similac Mum,0208132003,Similac Mum Eye-Q(IQ) Strawberry Yoghurt Sachet 36.5g ,SG174287694130068,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Strawberry Yoghurt Flavor),36.5g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000451,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
162,"Reach Co., Ltd",Abbott,Prosure,0207112001,Prosure Orange  380gm ,ES115789775130012,Food For Special Medical Purpose (For People with Cancer Induced-Weight Loss) (Orange Flavoured),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2022-NPW/001750,01-Jun-22,01-Jun-25,Active,360,06-Jun-24,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
163,"Reach Co., Ltd",Abbott,Glucerna,0203113009,GLUCERNA Gladiator 52.1GM,ES115789775130002,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),52.1g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2022-NPW/001184,22-Apr-22,22-Apr-25,Active,360,27-Apr-24,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
164,"Reach Co., Ltd",Abbott,Glucerna,0203112006,GLUCERNA Gladiator 400GM,ES115789775130001,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2022-NPW/001183,22-Apr-22,22-Apr-25,Active,360,27-Apr-24,,,,Approved,Discontinue,,
165,"Reach Co., Ltd",Abbott,Glucerna,0203112007,GLUCERNA Gladiator 850GM,ES115789775130001,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2022-NPW/001183,22-Apr-22,22-Apr-25,Active,360,27-Apr-24,,,,Approved,Discontinue,,
166,"Reach Co., Ltd",Abbott,Ensure Gold,0201112013,Ensure Gold Vanilla 400gm,SG115789775130016,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/001546,21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
167,"Reach Co., Ltd",Abbott,Ensure Gold,0201112014,Ensure Gold Vanilla 850gm ,SG115789775130016,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/001546,21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
168,"Reach Co., Ltd",Abbott,Glucerna,0203112008,GLUCERNA Gladiator 400GM,SG115789775130017,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/001547,21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
169,"Reach Co., Ltd",Abbott,Glucerna,0203112009,GLUCERNA Gladiator 850GM,SG115789775130017,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/001547,21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
170,"Reach Co., Ltd",Abbott,Ensure Gold,0201112015,Ensure Wheat 400gm ,SG115789775130018,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-NPW/
001548",21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
171,"Reach Co., Ltd",Abbott,Ensure Gold,0201112016,Ensure Wheat 850gm ,SG115789775130018,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-NPW/
001548",21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
172,"Reach Co., Ltd",Abbott,PediaSure,0206123003,Pediasure ML2,SG115789775130019,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/001549,21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
173,"Reach Co., Ltd",Abbott,PediaSure,0206123004,Pediasure ML2,SG115789775130019,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/001549,21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
174,"Reach Co., Ltd",Abbott,PediaSure Junior,0206123001,Pediasure ML2,SG115789775130020,Child Nutritional Supplement (For 1-3 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-NPW/
001551",21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
175,"Reach Co., Ltd",Abbott,Ensure,0201112008,Ensure Vanilla 400gm (Thai Label),SG115789775130021,Nutritional Supplement for Adults (Vanilla Flavour),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,"IR-F/2023-NPW/
001552",21-Jul-23,21-Jul-26,Active,360,26-Jul-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
176,"Reach Co., Ltd",Abbott,Similac,0208121015,Similac Einstein,IE115789775130022,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,"IR-F/2023-NPW/
002035",11-Sep-23,11-Sep-26,Active,360,16-Sep-25,,,,Approved,Active,,
177,"Reach Co., Ltd",Abbott,Similac,0208121016,Similac Einstein,IE115789775130022,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,"IR-F/2023-NPW/
002035",11-Sep-23,11-Sep-26,Active,360,16-Sep-25,,,,Approved,Plant to discon,,
178,"Reach Co., Ltd",Abbott,Similac,0208111016,Similac Einstein,IE115789775130023,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,"IR-F/2023-NPW/
002036",11-Sep-23,11-Sep-26,Active,360,16-Sep-25,,,,Approved,Active,,
179,"Reach Co., Ltd",Abbott,Similac,0208111017,Similac Einstein,IE115789775130023,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,"IR-F/2023-NPW/
002036",11-Sep-23,11-Sep-26,Active,360,16-Sep-25,,,,Approved,Plant to discon,,
180,"Reach Co., Ltd",Abbott,Ensure Gold,0201112021,Ensure Gold Almond (Plant-based Protein) 400gm (1x24Pcs),SG115789775130028,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Almond Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002658 ,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Discontinue,,
181,"Reach Co., Ltd",Abbott,Glucerna SR,0203112005,Glucerna Triple Care 400gm (Thai Label) (1x24Pcs),SG115789775130029,Food for Special Dietary Use (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002659,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
182,"Reach Co., Ltd",Abbott,Similac Mum,0208131003,Similac Mum Eye-Q(IQ) Vanilla 400g ,SG115789775130030,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002660,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
183,"Reach Co., Ltd",Abbott,Similac Mum,0208131004,Similac Mum Eye-Q(IQ) Strawberry Yoghurt 400g ,SG115789775130031,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Strawberry Yoghurt Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002661,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
184,"Reach Co., Ltd",Abbott,PediaSure Junior,0206123002,Pediasure ML2,SG115789775130032,Child Nutritional Supplement (For 1-3 Years) (Strawberry Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002680 ,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
